date,origin,dest,pct_incomers,netflow,dest_lat,dest_lon,origin_lat,origin_lon,origin_city,dest_city
2017/10/1,"San Diego, CA","Boston, MA",1.30%,1811,42.3188,-71.0852,32.8313,-117.1222,San Diego,Boston
2017/10/1,"Portland, ME","Boston, MA",1.30%,1811,42.3188,-71.0852,43.6773,-70.2715,Portland,Boston
2017/10/1,"Chicago, IL","Cape Coral, FL",18.20%,610,26.6443,-81.9957,41.8375,-87.6866,Chicago,Cape Coral
2017/10/1,"Miami, FL","Cape Coral, FL",12.10%,610,26.6443,-81.9957,25.784,-80.2101,Miami,Cape Coral
2017/10/1,"Boston, MA","Cape Coral, FL",8.80%,610,26.6443,-81.9957,42.3188,-71.0852,Boston,Cape Coral
2017/10/1,"New York, NY","Cape Coral, FL",8.70%,610,26.6443,-81.9957,40.6943,-73.9249,New York,Cape Coral
2017/10/1,"Washington, DC","Cape Coral, FL",8.70%,610,26.6443,-81.9957,38.9047,-77.0163,Washington,Cape Coral
2017/10/1,"Orlando, FL","Cape Coral, FL",4.60%,610,26.6443,-81.9957,28.4773,-81.337,Orlando,Cape Coral
2017/10/1,"Los Angeles, CA","Cape Coral, FL",3.10%,610,26.6443,-81.9957,34.1141,-118.4068,Los Angeles,Cape Coral
2017/10/1,"Denver, CO","Cape Coral, FL",2.90%,610,26.6443,-81.9957,39.762,-104.8758,Denver,Cape Coral
2017/10/1,"Detroit, MI","Cape Coral, FL",2.60%,610,26.6443,-81.9957,42.3834,-83.1024,Detroit,Cape Coral
2017/10/1,"Philadelphia, PA","Cape Coral, FL",2.30%,610,26.6443,-81.9957,40.0077,-75.1339,Philadelphia,Cape Coral
2017/10/1,"New York, NY","Charleston, SC",17.10%,241,32.8168,-79.9687,40.6943,-73.9249,New York,Charleston
2017/10/1,"Washington, DC","Charleston, SC",16.10%,241,32.8168,-79.9687,38.9047,-77.0163,Washington,Charleston
2017/10/1,"Seattle, WA","Charleston, SC",7.00%,241,32.8168,-79.9687,47.6211,-122.3244,Seattle,Charleston
2017/10/1,"Chicago, IL","Charleston, SC",6.60%,241,32.8168,-79.9687,41.8375,-87.6866,Chicago,Charleston
2017/10/1,"Boston, MA","Charleston, SC",4.80%,241,32.8168,-79.9687,42.3188,-71.0852,Boston,Charleston
2017/10/1,"Los Angeles, CA","Charleston, SC",4.70%,241,32.8168,-79.9687,34.1141,-118.4068,Los Angeles,Charleston
2017/10/1,"Charlotte, NC","Charleston, SC",3.60%,241,32.8168,-79.9687,35.2083,-80.8303,Charlotte,Charleston
2017/10/1,"Atlanta, GA","Charleston, SC",3.30%,241,32.8168,-79.9687,33.7628,-84.422,Atlanta,Charleston
2017/10/1,"San Jose, CA","Charleston, SC",3.10%,241,32.8168,-79.9687,37.3012,-121.848,San Jose,Charleston
2017/10/1,"San Diego, CA","Charleston, SC",2.40%,241,32.8168,-79.9687,32.8313,-117.1222,San Diego,Charleston
2017/10/1,"New York, NY","Charlotte, NC",27.90%,1167,35.2083,-80.8303,40.6943,-73.9249,New York,Charlotte
2017/10/1,"Washington, DC","Charlotte, NC",11.90%,1167,35.2083,-80.8303,38.9047,-77.0163,Washington,Charlotte
2017/10/1,"Los Angeles, CA","Charlotte, NC",6.20%,1167,35.2083,-80.8303,34.1141,-118.4068,Los Angeles,Charlotte
2017/10/1,"San Jose, CA","Charlotte, NC",4.60%,1167,35.2083,-80.8303,37.3012,-121.848,San Jose,Charlotte
2017/10/1,"Chicago, IL","Charlotte, NC",4.50%,1167,35.2083,-80.8303,41.8375,-87.6866,Chicago,Charlotte
2017/10/1,"Raleigh, NC","Charlotte, NC",3.10%,1167,35.2083,-80.8303,35.8324,-78.6429,Raleigh,Charlotte
2017/10/1,"Greensboro, NC","Charlotte, NC",2.90%,1167,35.2083,-80.8303,36.0956,-79.8271,Greensboro,Charlotte
2017/10/1,"Miami, FL","Charlotte, NC",2.80%,1167,35.2083,-80.8303,25.784,-80.2101,Miami,Charlotte
2017/10/1,"Boston, MA","Charlotte, NC",2.60%,1167,35.2083,-80.8303,42.3188,-71.0852,Boston,Charlotte
2017/10/1,"Atlanta, GA","Charlotte, NC",2.50%,1167,35.2083,-80.8303,33.7628,-84.422,Atlanta,Charlotte
2017/10/1,"New York, NY","Chicago, IL",8.80%,-1786,41.8375,-87.6866,40.6943,-73.9249,New York,Chicago
2017/10/1,"Los Angeles, CA","Chicago, IL",7.70%,-1786,41.8375,-87.6866,34.1141,-118.4068,Los Angeles,Chicago
2017/10/1,"San Jose, CA","Chicago, IL",7.10%,-1786,41.8375,-87.6866,37.3012,-121.848,San Jose,Chicago
2017/10/1,"Milwaukee, WI","Chicago, IL",6.50%,-1786,41.8375,-87.6866,43.0642,-87.9675,Milwaukee,Chicago
2017/10/1,"Detroit, MI","Chicago, IL",5.20%,-1786,41.8375,-87.6866,42.3834,-83.1024,Detroit,Chicago
2017/10/1,"Washington, DC","Chicago, IL",5.10%,-1786,41.8375,-87.6866,38.9047,-77.0163,Washington,Chicago
2017/10/1,"Denver, CO","Chicago, IL",4.10%,-1786,41.8375,-87.6866,39.762,-104.8758,Denver,Chicago
2017/10/1,"South Bend, IN","Chicago, IL",3.90%,-1786,41.8375,-87.6866,41.6767,-86.2696,South Bend,Chicago
2017/10/1,"Seattle, WA","Chicago, IL",3.50%,-1786,41.8375,-87.6866,47.6211,-122.3244,Seattle,Chicago
2017/10/1,"Indianapolis, IN","Chicago, IL",2.20%,-1786,41.8375,-87.6866,39.7771,-86.1458,Indianapolis,Chicago
2017/10/1,"Los Angeles, CA","Dallas, TX",19.70%,2074,32.7935,-96.7667,34.1141,-118.4068,Los Angeles,Dallas
2017/10/1,"San Jose, CA","Dallas, TX",10.70%,2074,32.7935,-96.7667,37.3012,-121.848,San Jose,Dallas
2017/10/1,"New York, NY","Dallas, TX",7.40%,2074,32.7935,-96.7667,40.6943,-73.9249,New York,Dallas
2017/10/1,"Chicago, IL","Dallas, TX",6.70%,2074,32.7935,-96.7667,41.8375,-87.6866,Chicago,Dallas
2017/10/1,"Seattle, WA","Dallas, TX",5.80%,2074,32.7935,-96.7667,47.6211,-122.3244,Seattle,Dallas
2017/10/1,"Washington, DC","Dallas, TX",5.30%,2074,32.7935,-96.7667,38.9047,-77.0163,Washington,Dallas
2017/10/1,"Houston, TX","Dallas, TX",4.30%,2074,32.7935,-96.7667,29.786,-95.3885,Houston,Dallas
2017/10/1,"Austin, TX","Dallas, TX",3.80%,2074,32.7935,-96.7667,30.3005,-97.7522,Austin,Dallas
2017/10/1,"San Diego, CA","Dallas, TX",3.20%,2074,32.7935,-96.7667,32.8313,-117.1222,San Diego,Dallas
2017/10/1,"Denver, CO","Dallas, TX",2.30%,2074,32.7935,-96.7667,39.762,-104.8758,Denver,Dallas
2017/10/1,"San Jose, CA","Denver, CO",14.50%,20,39.762,-104.8758,37.3012,-121.848,San Jose,Denver
2017/10/1,"Los Angeles, CA","Denver, CO",12.90%,20,39.762,-104.8758,34.1141,-118.4068,Los Angeles,Denver
2017/10/1,"Chicago, IL","Denver, CO",7.90%,20,39.762,-104.8758,41.8375,-87.6866,Chicago,Denver
2017/10/1,"Fort Collins, CO","Denver, CO",6.50%,20,39.762,-104.8758,40.5477,-105.0656,Fort Collins,Denver
2017/10/1,"Seattle, WA","Denver, CO",5.60%,20,39.762,-104.8758,47.6211,-122.3244,Seattle,Denver
2017/10/1,"Washington, DC","Denver, CO",5.50%,20,39.762,-104.8758,38.9047,-77.0163,Washington,Denver
2017/10/1,"Colorado Springs, CO","Denver, CO",4.10%,20,39.762,-104.8758,38.8674,-104.7605,Colorado Springs,Denver
2017/10/1,"New York, NY","Denver, CO",4.00%,20,39.762,-104.8758,40.6943,-73.9249,New York,Denver
2017/10/1,"San Diego, CA","Denver, CO",3.20%,20,39.762,-104.8758,32.8313,-117.1222,San Diego,Denver
2017/10/1,"Houston, TX","Denver, CO",2.20%,20,39.762,-104.8758,29.786,-95.3885,Houston,Denver
2017/10/1,"Chicago, IL","Detroit, MI",12.50%,-222,42.3834,-83.1024,41.8375,-87.6866,Chicago,Detroit
2017/10/1,"Los Angeles, CA","Detroit, MI",12.30%,-222,42.3834,-83.1024,34.1141,-118.4068,Los Angeles,Detroit
2017/10/1,"San Jose, CA","Detroit, MI",9.10%,-222,42.3834,-83.1024,37.3012,-121.848,San Jose,Detroit
2017/10/1,"Seattle, WA","Detroit, MI",8.60%,-222,42.3834,-83.1024,47.6211,-122.3244,Seattle,Detroit
2017/10/1,"Washington, DC","Detroit, MI",7.60%,-222,42.3834,-83.1024,38.9047,-77.0163,Washington,Detroit
2017/10/1,"New York, NY","Detroit, MI",6.10%,-222,42.3834,-83.1024,40.6943,-73.9249,New York,Detroit
2017/10/1,"San Diego, CA","Detroit, MI",3.30%,-222,42.3834,-83.1024,32.8313,-117.1222,San Diego,Detroit
2017/10/1,"Boston, MA","Detroit, MI",2.70%,-222,42.3834,-83.1024,42.3188,-71.0852,Boston,Detroit
2017/10/1,"Denver, CO","Detroit, MI",2.60%,-222,42.3834,-83.1024,39.762,-104.8758,Denver,Detroit
2017/10/1,"Portland, OR","Detroit, MI",2.50%,-222,42.3834,-83.1024,45.5371,-122.65,Portland,Detroit
2017/10/1,"San Jose, CA","Fresno, CA",46.00%,294,36.783,-119.7939,37.3012,-121.848,San Jose,Fresno
2017/10/1,"Los Angeles, CA","Fresno, CA",23.10%,294,36.783,-119.7939,34.1141,-118.4068,Los Angeles,Fresno
2017/10/1,"Modesto, CA","Fresno, CA",6.80%,294,36.783,-119.7939,37.6375,-121.0028,Modesto,Fresno
2017/10/1,"San Diego, CA","Fresno, CA",3.60%,294,36.783,-119.7939,32.8313,-117.1222,San Diego,Fresno
2017/10/1,"Sacramento, CA","Fresno, CA",3.30%,294,36.783,-119.7939,38.5677,-121.4685,Sacramento,Fresno
2017/10/1,"Seattle, WA","Fresno, CA",2.00%,294,36.783,-119.7939,47.6211,-122.3244,Seattle,Fresno
2017/10/1,"Salinas, CA","Fresno, CA",1.70%,294,36.783,-119.7939,36.6883,-121.6317,Salinas,Fresno
2017/10/1,"New York, NY","Fresno, CA",1.20%,294,36.783,-119.7939,40.6943,-73.9249,New York,Fresno
2017/10/1,"Los Angeles, CA","Houston, TX",15.40%,-376,29.786,-95.3885,34.1141,-118.4068,Los Angeles,Houston
2017/10/1,"San Jose, CA","Houston, TX",9.60%,-376,29.786,-95.3885,37.3012,-121.848,San Jose,Houston
2017/10/1,"Dallas, TX","Houston, TX",6.90%,-376,29.786,-95.3885,32.7935,-96.7667,Dallas,Houston
2017/10/1,"Washington, DC","Houston, TX",6.30%,-376,29.786,-95.3885,38.9047,-77.0163,Washington,Houston
2017/10/1,"Austin, TX","Houston, TX",6.20%,-376,29.786,-95.3885,30.3005,-97.7522,Austin,Houston
2017/10/1,"New York, NY","Houston, TX",6.10%,-376,29.786,-95.3885,40.6943,-73.9249,New York,Houston
2017/10/1,"Chicago, IL","Houston, TX",5.70%,-376,29.786,-95.3885,41.8375,-87.6866,Chicago,Houston
2017/10/1,"Seattle, WA","Houston, TX",5.20%,-376,29.786,-95.3885,47.6211,-122.3244,Seattle,Houston
2017/10/1,"San Diego, CA","Houston, TX",3.20%,-376,29.786,-95.3885,32.8313,-117.1222,San Diego,Houston
2017/10/1,"Denver, CO","Houston, TX",3.10%,-376,29.786,-95.3885,39.762,-104.8758,Denver,Houston
2017/10/1,"Chicago, IL","Indianapolis, IN",21.00%,189,39.7771,-86.1458,41.8375,-87.6866,Chicago,Indianapolis
2017/10/1,"Los Angeles, CA","Indianapolis, IN",11.70%,189,39.7771,-86.1458,34.1141,-118.4068,Los Angeles,Indianapolis
2017/10/1,"San Jose, CA","Indianapolis, IN",7.50%,189,39.7771,-86.1458,37.3012,-121.848,San Jose,Indianapolis
2017/10/1,"Seattle, WA","Indianapolis, IN",5.50%,189,39.7771,-86.1458,47.6211,-122.3244,Seattle,Indianapolis
2017/10/1,"New York, NY","Indianapolis, IN",5.00%,189,39.7771,-86.1458,40.6943,-73.9249,New York,Indianapolis
2017/10/1,"Washington, DC","Indianapolis, IN",4.60%,189,39.7771,-86.1458,38.9047,-77.0163,Washington,Indianapolis
2017/10/1,"Denver, CO","Indianapolis, IN",3.10%,189,39.7771,-86.1458,39.762,-104.8758,Denver,Indianapolis
2017/10/1,"Nashville, TN","Indianapolis, IN",3.10%,189,39.7771,-86.1458,36.1715,-86.7842,Nashville,Indianapolis
2017/10/1,"Phoenix, AZ","Indianapolis, IN",2.60%,189,39.7771,-86.1458,33.5722,-112.0892,Phoenix,Indianapolis
2017/10/1,"Portland, OR","Indianapolis, IN",1.90%,189,39.7771,-86.1458,45.5371,-122.65,Portland,Indianapolis
2017/10/1,"Orlando, FL","Jacksonville, FL",20.70%,460,30.3322,-81.6749,28.4773,-81.337,Orlando,Jacksonville
2017/10/1,"Washington, DC","Jacksonville, FL",10.70%,460,30.3322,-81.6749,38.9047,-77.0163,Washington,Jacksonville
2017/10/1,"New York, NY","Jacksonville, FL",10.00%,460,30.3322,-81.6749,40.6943,-73.9249,New York,Jacksonville
2017/10/1,"Miami, FL","Jacksonville, FL",5.80%,460,30.3322,-81.6749,25.784,-80.2101,Miami,Jacksonville
2017/10/1,"San Diego, CA","Jacksonville, FL",4.50%,460,30.3322,-81.6749,32.8313,-117.1222,San Diego,Jacksonville
2017/10/1,"Seattle, WA","Jacksonville, FL",4.40%,460,30.3322,-81.6749,47.6211,-122.3244,Seattle,Jacksonville
2017/10/1,"Los Angeles, CA","Jacksonville, FL",4.20%,460,30.3322,-81.6749,34.1141,-118.4068,Los Angeles,Jacksonville
2017/10/1,"Chicago, IL","Jacksonville, FL",3.90%,460,30.3322,-81.6749,41.8375,-87.6866,Chicago,Jacksonville
2017/10/1,"San Jose, CA","Jacksonville, FL",3.40%,460,30.3322,-81.6749,37.3012,-121.848,San Jose,Jacksonville
2017/10/1,"Atlanta, GA","Jacksonville, FL",3.20%,460,30.3322,-81.6749,33.7628,-84.422,Atlanta,Jacksonville
2017/10/1,"New York, NY","Knoxville, TN",13.00%,38,35.9692,-83.9496,40.6943,-73.9249,New York,Knoxville
2017/10/1,"Chicago, IL","Knoxville, TN",13.00%,38,35.9692,-83.9496,41.8375,-87.6866,Chicago,Knoxville
2017/10/1,"Los Angeles, CA","Knoxville, TN",8.50%,38,35.9692,-83.9496,34.1141,-118.4068,Los Angeles,Knoxville
2017/10/1,"Nashville, TN","Knoxville, TN",8.10%,38,35.9692,-83.9496,36.1715,-86.7842,Nashville,Knoxville
2017/10/1,"Washington, DC","Knoxville, TN",6.30%,38,35.9692,-83.9496,38.9047,-77.0163,Washington,Knoxville
2017/10/1,"Miami, FL","Knoxville, TN",4.20%,38,35.9692,-83.9496,25.784,-80.2101,Miami,Knoxville
2017/10/1,"San Jose, CA","Knoxville, TN",3.10%,38,35.9692,-83.9496,37.3012,-121.848,San Jose,Knoxville
2017/10/1,"Atlanta, GA","Knoxville, TN",2.90%,38,35.9692,-83.9496,33.7628,-84.422,Atlanta,Knoxville
2017/10/1,"Seattle, WA","Knoxville, TN",2.00%,38,35.9692,-83.9496,47.6211,-122.3244,Seattle,Knoxville
2017/10/1,"Orlando, FL","Knoxville, TN",2.00%,38,35.9692,-83.9496,28.4773,-81.337,Orlando,Knoxville
2017/10/1,"Los Angeles, CA","Las Vegas, NV",42.80%,3583,36.2333,-115.2654,34.1141,-118.4068,Los Angeles,Las Vegas
2017/10/1,"San Jose, CA","Las Vegas, NV",10.50%,3583,36.2333,-115.2654,37.3012,-121.848,San Jose,Las Vegas
2017/10/1,"Portland, OR","Las Vegas, NV",8.00%,3583,36.2333,-115.2654,45.5371,-122.65,Portland,Las Vegas
2017/10/1,"Seattle, WA","Las Vegas, NV",4.90%,3583,36.2333,-115.2654,47.6211,-122.3244,Seattle,Las Vegas
2017/10/1,"San Diego, CA","Las Vegas, NV",4.40%,3583,36.2333,-115.2654,32.8313,-117.1222,San Diego,Las Vegas
2017/10/1,"New York, NY","Las Vegas, NV",3.30%,3583,36.2333,-115.2654,40.6943,-73.9249,New York,Las Vegas
2017/10/1,"Chicago, IL","Las Vegas, NV",3.10%,3583,36.2333,-115.2654,41.8375,-87.6866,Chicago,Las Vegas
2017/10/1,"Phoenix, AZ","Las Vegas, NV",2.20%,3583,36.2333,-115.2654,33.5722,-112.0892,Phoenix,Las Vegas
2017/10/1,"Washington, DC","Las Vegas, NV",2.00%,3583,36.2333,-115.2654,38.9047,-77.0163,Washington,Las Vegas
2017/10/1,"Urban Honolulu, HI","Las Vegas, NV",1.50%,3583,36.2333,-115.2654,21.3294,-157.846,Urban Honolulu,Las Vegas
2017/10/1,"San Jose, CA","Los Angeles, CA",20.10%,-14240,34.1141,-118.4068,37.3012,-121.848,San Jose,Los Angeles
2017/10/1,"San Diego, CA","Los Angeles, CA",17.70%,-14240,34.1141,-118.4068,32.8313,-117.1222,San Diego,Los Angeles
2017/10/1,"New York, NY","Los Angeles, CA",8.90%,-14240,34.1141,-118.4068,40.6943,-73.9249,New York,Los Angeles
2017/10/1,"Seattle, WA","Los Angeles, CA",7.70%,-14240,34.1141,-118.4068,47.6211,-122.3244,Seattle,Los Angeles
2017/10/1,"Washington, DC","Los Angeles, CA",4.30%,-14240,34.1141,-118.4068,38.9047,-77.0163,Washington,Los Angeles
2017/10/1,"Chicago, IL","Los Angeles, CA",4.30%,-14240,34.1141,-118.4068,41.8375,-87.6866,Chicago,Los Angeles
2017/10/1,"Portland, OR","Los Angeles, CA",2.90%,-14240,34.1141,-118.4068,45.5371,-122.65,Portland,Los Angeles
2017/10/1,"Las Vegas, NV","Los Angeles, CA",2.90%,-14240,34.1141,-118.4068,36.2333,-115.2654,Las Vegas,Los Angeles
2017/10/1,"Phoenix, AZ","Los Angeles, CA",2.40%,-14240,34.1141,-118.4068,33.5722,-112.0892,Phoenix,Los Angeles
2017/10/1,"Sacramento, CA","Los Angeles, CA",2.20%,-14240,34.1141,-118.4068,38.5677,-121.4685,Sacramento,Los Angeles
2017/10/1,"New York, NY","Miami, FL",27.60%,1105,25.784,-80.2101,40.6943,-73.9249,New York,Miami
2017/10/1,"Washington, DC","Miami, FL",13.30%,1105,25.784,-80.2101,38.9047,-77.0163,Washington,Miami
2017/10/1,"Boston, MA","Miami, FL",7.20%,1105,25.784,-80.2101,42.3188,-71.0852,Boston,Miami
2017/10/1,"Chicago, IL","Miami, FL",7.00%,1105,25.784,-80.2101,41.8375,-87.6866,Chicago,Miami
2017/10/1,"Los Angeles, CA","Miami, FL",6.20%,1105,25.784,-80.2101,34.1141,-118.4068,Los Angeles,Miami
2017/10/1,"San Jose, CA","Miami, FL",4.20%,1105,25.784,-80.2101,37.3012,-121.848,San Jose,Miami
2017/10/1,"Philadelphia, PA","Miami, FL",2.90%,1105,25.784,-80.2101,40.0077,-75.1339,Philadelphia,Miami
2017/10/1,"Atlanta, GA","Miami, FL",2.90%,1105,25.784,-80.2101,33.7628,-84.422,Atlanta,Miami
2017/10/1,"Orlando, FL","Miami, FL",2.80%,1105,25.784,-80.2101,28.4773,-81.337,Orlando,Miami
2017/10/1,"Seattle, WA","Miami, FL",2.30%,1105,25.784,-80.2101,47.6211,-122.3244,Seattle,Miami
2017/10/1,"Chicago, IL","Milwaukee, WI",45.60%,-247,43.0642,-87.9675,41.8375,-87.6866,Chicago,Milwaukee
2017/10/1,"Minneapolis, MN","Milwaukee, WI",7.90%,-247,43.0642,-87.9675,44.9635,-93.2678,Minneapolis,Milwaukee
2017/10/1,"Los Angeles, CA","Milwaukee, WI",5.80%,-247,43.0642,-87.9675,34.1141,-118.4068,Los Angeles,Milwaukee
2017/10/1,"Madison, WI","Milwaukee, WI",5.50%,-247,43.0642,-87.9675,43.0822,-89.393,Madison,Milwaukee
2017/10/1,"San Jose, CA","Milwaukee, WI",3.80%,-247,43.0642,-87.9675,37.3012,-121.848,San Jose,Milwaukee
2017/10/1,"Seattle, WA","Milwaukee, WI",3.20%,-247,43.0642,-87.9675,47.6211,-122.3244,Seattle,Milwaukee
2017/10/1,"Washington, DC","Milwaukee, WI",3.10%,-247,43.0642,-87.9675,38.9047,-77.0163,Washington,Milwaukee
2017/10/1,"San Diego, CA","Milwaukee, WI",1.60%,-247,43.0642,-87.9675,32.8313,-117.1222,San Diego,Milwaukee
2017/10/1,"Phoenix, AZ","Milwaukee, WI",1.60%,-247,43.0642,-87.9675,33.5722,-112.0892,Phoenix,Milwaukee
2017/10/1,"Denver, CO","Milwaukee, WI",1.50%,-247,43.0642,-87.9675,39.762,-104.8758,Denver,Milwaukee
2017/10/1,"Milwaukee, WI","Minneapolis, MN",17.90%,421,44.9635,-93.2678,43.0642,-87.9675,Milwaukee,Minneapolis
2017/10/1,"San Jose, CA","Minneapolis, MN",10.40%,421,44.9635,-93.2678,37.3012,-121.848,San Jose,Minneapolis
2017/10/1,"Chicago, IL","Minneapolis, MN",10.10%,421,44.9635,-93.2678,41.8375,-87.6866,Chicago,Minneapolis
2017/10/1,"Los Angeles, CA","Minneapolis, MN",8.70%,421,44.9635,-93.2678,34.1141,-118.4068,Los Angeles,Minneapolis
2017/10/1,"Seattle, WA","Minneapolis, MN",8.50%,421,44.9635,-93.2678,47.6211,-122.3244,Seattle,Minneapolis
2017/10/1,"Washington, DC","Minneapolis, MN",6.20%,421,44.9635,-93.2678,38.9047,-77.0163,Washington,Minneapolis
2017/10/1,"Denver, CO","Minneapolis, MN",4.20%,421,44.9635,-93.2678,39.762,-104.8758,Denver,Minneapolis
2017/10/1,"Portland, OR","Minneapolis, MN",3.10%,421,44.9635,-93.2678,45.5371,-122.65,Portland,Minneapolis
2017/10/1,"New York, NY","Minneapolis, MN",2.60%,421,44.9635,-93.2678,40.6943,-73.9249,New York,Minneapolis
2017/10/1,"San Diego, CA","Minneapolis, MN",2.20%,421,44.9635,-93.2678,32.8313,-117.1222,San Diego,Minneapolis
2017/10/1,"New York, NY","Nashville, TN",26.70%,1587,36.1715,-86.7842,40.6943,-73.9249,New York,Nashville
2017/10/1,"Los Angeles, CA","Nashville, TN",12.30%,1587,36.1715,-86.7842,34.1141,-118.4068,Los Angeles,Nashville
2017/10/1,"Chicago, IL","Nashville, TN",9.60%,1587,36.1715,-86.7842,41.8375,-87.6866,Chicago,Nashville
2017/10/1,"San Jose, CA","Nashville, TN",4.60%,1587,36.1715,-86.7842,37.3012,-121.848,San Jose,Nashville
2017/10/1,"Washington, DC","Nashville, TN",3.80%,1587,36.1715,-86.7842,38.9047,-77.0163,Washington,Nashville
2017/10/1,"Seattle, WA","Nashville, TN",3.30%,1587,36.1715,-86.7842,47.6211,-122.3244,Seattle,Nashville
2017/10/1,"Atlanta, GA","Nashville, TN",2.30%,1587,36.1715,-86.7842,33.7628,-84.422,Atlanta,Nashville
2017/10/1,"Louisville, KY","Nashville, TN",2.10%,1587,36.1715,-86.7842,38.1663,-85.6485,Louisville,Nashville
2017/10/1,"San Diego, CA","Nashville, TN",1.80%,1587,36.1715,-86.7842,32.8313,-117.1222,San Diego,Nashville
2017/10/1,"Denver, CO","Nashville, TN",1.70%,1587,36.1715,-86.7842,39.762,-104.8758,Denver,Nashville
2017/10/1,"Washington, DC","New York, NY",14.90%,-15474,40.6943,-73.9249,38.9047,-77.0163,Washington,New York
2017/10/1,"Los Angeles, CA","New York, NY",12.20%,-15474,40.6943,-73.9249,34.1141,-118.4068,Los Angeles,New York
2017/10/1,"San Jose, CA","New York, NY",11.80%,-15474,40.6943,-73.9249,37.3012,-121.848,San Jose,New York
2017/10/1,"Philadelphia, PA","New York, NY",11.80%,-15474,40.6943,-73.9249,40.0077,-75.1339,Philadelphia,New York
2017/10/1,"Boston, MA","New York, NY",6.90%,-15474,40.6943,-73.9249,42.3188,-71.0852,Boston,New York
2017/10/1,"Seattle, WA","New York, NY",6.20%,-15474,40.6943,-73.9249,47.6211,-122.3244,Seattle,New York
2017/10/1,"Chicago, IL","New York, NY",5.50%,-15474,40.6943,-73.9249,41.8375,-87.6866,Chicago,New York
2017/10/1,"Miami, FL","New York, NY",2.70%,-15474,40.6943,-73.9249,25.784,-80.2101,Miami,New York
2017/10/1,"San Diego, CA","New York, NY",2.30%,-15474,40.6943,-73.9249,32.8313,-117.1222,San Diego,New York
2017/10/1,"Atlanta, GA","New York, NY",1.50%,-15474,40.6943,-73.9249,33.7628,-84.422,Atlanta,New York
2017/10/1,"Chicago, IL","North Port, FL",13.10%,636,27.0576,-82.1977,41.8375,-87.6866,Chicago,North Port
2017/10/1,"Washington, DC","North Port, FL",10.00%,636,27.0576,-82.1977,38.9047,-77.0163,Washington,North Port
2017/10/1,"Boston, MA","North Port, FL",8.10%,636,27.0576,-82.1977,42.3188,-71.0852,Boston,North Port
2017/10/1,"New York, NY","North Port, FL",7.20%,636,27.0576,-82.1977,40.6943,-73.9249,New York,North Port
2017/10/1,"Tampa, FL","North Port, FL",6.70%,636,27.0576,-82.1977,27.9945,-82.4447,Tampa,North Port
2017/10/1,"Orlando, FL","North Port, FL",5.70%,636,27.0576,-82.1977,28.4773,-81.337,Orlando,North Port
2017/10/1,"Miami, FL","North Port, FL",4.50%,636,27.0576,-82.1977,25.784,-80.2101,Miami,North Port
2017/10/1,"Cape Coral, FL","North Port, FL",3.70%,636,27.0576,-82.1977,26.6443,-81.9957,Cape Coral,North Port
2017/10/1,"San Jose, CA","North Port, FL",2.70%,636,27.0576,-82.1977,37.3012,-121.848,San Jose,North Port
2017/10/1,"Los Angeles, CA","North Port, FL",2.60%,636,27.0576,-82.1977,34.1141,-118.4068,Los Angeles,North Port
2017/10/1,"New York, NY","Orlando, FL",14.30%,233,28.4773,-81.337,40.6943,-73.9249,New York,Orlando
2017/10/1,"Miami, FL","Orlando, FL",11.90%,233,28.4773,-81.337,25.784,-80.2101,Miami,Orlando
2017/10/1,"Washington, DC","Orlando, FL",10.80%,233,28.4773,-81.337,38.9047,-77.0163,Washington,Orlando
2017/10/1,"Chicago, IL","Orlando, FL",7.20%,233,28.4773,-81.337,41.8375,-87.6866,Chicago,Orlando
2017/10/1,"Los Angeles, CA","Orlando, FL",5.60%,233,28.4773,-81.337,34.1141,-118.4068,Los Angeles,Orlando
2017/10/1,"Boston, MA","Orlando, FL",4.60%,233,28.4773,-81.337,42.3188,-71.0852,Boston,Orlando
2017/10/1,"San Jose, CA","Orlando, FL",4.20%,233,28.4773,-81.337,37.3012,-121.848,San Jose,Orlando
2017/10/1,"Atlanta, GA","Orlando, FL",3.50%,233,28.4773,-81.337,33.7628,-84.422,Atlanta,Orlando
2017/10/1,"Seattle, WA","Orlando, FL",3.10%,233,28.4773,-81.337,47.6211,-122.3244,Seattle,Orlando
2017/10/1,"Tampa, FL","Orlando, FL",2.90%,233,28.4773,-81.337,27.9945,-82.4447,Tampa,Orlando
2017/10/1,"New York, NY","Philadelphia, PA",40.60%,1452,40.0077,-75.1339,40.6943,-73.9249,New York,Philadelphia
2017/10/1,"Washington, DC","Philadelphia, PA",23.90%,1452,40.0077,-75.1339,38.9047,-77.0163,Washington,Philadelphia
2017/10/1,"Los Angeles, CA","Philadelphia, PA",4.00%,1452,40.0077,-75.1339,34.1141,-118.4068,Los Angeles,Philadelphia
